starttime,detector_id,speed
2018-05-05 11:50:00-07,101176,72.75
2018-05-05 11:50:00-07,101177,64.79
2018-05-05 11:50:00-07,101178,71.68
2018-05-05 11:50:00-07,101179,71.27
2018-05-05 11:50:00-07,101180,66.75
2018-05-05 11:50:00-07,101181,65
2018-05-05 11:50:00-07,101182,69.44
2018-05-05 11:50:00-07,101183,66.71
2018-05-05 11:50:00-07,101184,69.66
2018-05-05 11:50:00-07,101185,70.89
2018-05-05 11:50:00-07,101186,63.85
2018-05-05 11:50:00-07,101187,68.59
2018-05-05 11:55:00-07,100890,31.49
2018-05-05 11:55:00-07,100891,26.6
2018-05-05 11:55:00-07,100892,17.98
2018-05-05 11:55:00-07,100893,17.26
2018-05-05 11:55:00-07,100895,13.13
2018-05-05 11:55:00-07,100897,17.16
2018-05-05 11:55:00-07,100898,17.21
2018-05-05 11:55:00-07,100899,18.89
2018-05-05 11:55:00-07,100900,30.24
2018-05-05 11:55:00-07,100901,28.85
2018-05-05 11:55:00-07,100902,29.02
2018-05-05 11:55:00-07,100903,57.14
2018-05-05 11:55:00-07,101137,42.66
2018-05-05 11:55:00-07,101138,36.3
2018-05-05 11:55:00-07,101139,37.97
2018-05-05 11:55:00-07,101140,29.75
2018-05-05 11:55:00-07,101141,24.25
2018-05-05 11:55:00-07,101142,23.44
2018-05-05 11:55:00-07,101143,30.15
2018-05-05 11:55:00-07,101144,24.54
2018-05-05 11:55:00-07,101145,22.54
2018-05-05 11:55:00-07,101150,26.17
2018-05-05 11:55:00-07,101151,30.89
2018-05-05 11:55:00-07,101152,30.45
2018-05-05 11:55:00-07,101153,24.16
2018-05-05 11:55:00-07,101154,24.32
2018-05-05 11:55:00-07,101155,27.83
2018-05-05 11:55:00-07,101156,26.77
2018-05-05 11:55:00-07,101157,23.22
2018-05-05 11:55:00-07,101158,23.32
2018-05-05 11:55:00-07,101160,60.97
2018-05-05 11:55:00-07,101161,63
2018-05-05 11:55:00-07,101162,54
2018-05-05 11:55:00-07,101163,60.18
2018-05-05 11:55:00-07,101164,66.25
2018-05-05 11:55:00-07,101165,61.45
2018-05-05 11:55:00-07,101166,60.74
2018-05-05 11:55:00-07,101167,66.22
2018-05-05 11:55:00-07,101168,64.08
2018-05-05 11:55:00-07,101169,65.24
2018-05-05 11:55:00-07,101170,71.64
2018-05-05 11:55:00-07,101171,61.43
2018-05-05 11:55:00-07,101172,62.92
2018-05-05 11:55:00-07,101173,67.83
2018-05-05 11:55:00-07,101174,62.7
2018-05-05 11:55:00-07,101175,67.94
2018-05-05 11:55:00-07,101176,72.44
2018-05-05 11:55:00-07,101177,66.14
2018-05-05 11:55:00-07,101178,69.01
2018-05-05 11:55:00-07,101179,73.52
2018-05-05 11:55:00-07,101180,64.36
2018-05-05 11:55:00-07,101181,65.48
2018-05-05 11:55:00-07,101182,70.4
2018-05-05 11:55:00-07,101183,64.71
2018-05-05 11:55:00-07,101184,69.56
2018-05-05 11:55:00-07,101185,72.48
2018-05-05 11:55:00-07,101186,61.23
2018-05-05 11:55:00-07,101187,67.78
2018-05-05 12:00:00-07,100890,39.06
2018-05-05 12:00:00-07,100891,31.14
2018-05-05 12:00:00-07,100892,21.43
2018-05-05 12:00:00-07,100893,20.68
2018-05-05 12:00:00-07,100895,19.76
2018-05-05 12:00:00-07,100897,11.29
2018-05-05 12:00:00-07,100898,19.42
2018-05-05 12:00:00-07,100899,20.8
2018-05-05 12:00:00-07,100900,26.05
2018-05-05 12:00:00-07,100901,20.8
2018-05-05 12:00:00-07,100902,18.98
2018-05-05 12:00:00-07,100903,51.87
2018-05-05 12:00:00-07,101137,40.35
2018-05-05 12:00:00-07,101138,36.92
2018-05-05 12:00:00-07,101139,36.15
2018-05-05 12:00:00-07,101140,28.74
2018-05-05 12:00:00-07,101141,31.33
2018-05-05 12:00:00-07,101142,29.33
2018-05-05 12:00:00-07,101143,20.63
2018-05-05 12:00:00-07,101144,16.73
2018-05-05 12:00:00-07,101145,17.13
2018-05-05 12:00:00-07,101150,17.24
2018-05-05 12:00:00-07,101151,23.09
2018-05-05 12:00:00-07,101152,20.75
2018-05-05 12:00:00-07,101153,13.88
2018-05-05 12:00:00-07,101154,19.05
2018-05-05 12:00:00-07,101155,20.84
2018-05-05 12:00:00-07,101156,35.12
2018-05-05 12:00:00-07,101157,30.33
2018-05-05 12:00:00-07,101158,33.35
2018-05-05 12:00:00-07,101160,65.8
2018-05-05 12:00:00-07,101161,63.47
2018-05-05 12:00:00-07,101162,52.75
2018-05-05 12:00:00-07,101163,60.55
2018-05-05 12:00:00-07,101164,65.75
2018-05-05 12:00:00-07,101165,58.18
2018-05-05 12:00:00-07,101166,60.6
2018-05-05 12:00:00-07,101167,67
2018-05-05 12:00:00-07,101168,67.86
2018-05-05 12:00:00-07,101169,67.92
2018-05-05 12:00:00-07,101170,75
2018-05-05 12:00:00-07,101171,58.67
2018-05-05 12:00:00-07,101172,63.13
2018-05-05 12:00:00-07,101173,66.19
2018-05-05 12:00:00-07,101174,64.33
2018-05-05 12:00:00-07,101175,62.05
2018-05-05 12:00:00-07,101176,67.53
2018-05-05 12:00:00-07,101177,65.5
2018-05-05 12:00:00-07,101178,69.95
2018-05-05 12:00:00-07,101179,72.55
2018-05-05 12:00:00-07,101180,65.69
2018-05-05 12:00:00-07,101181,65.25
2018-05-05 12:00:00-07,101182,69.77
2018-05-05 12:00:00-07,101183,66.35
2018-05-05 12:00:00-07,101184,68.21
2018-05-05 12:00:00-07,101185,73.03
2018-05-05 12:00:00-07,101186,61.71
2018-05-05 12:00:00-07,101187,65.85
2018-05-05 12:05:00-07,100890,32.97
2018-05-05 12:05:00-07,100891,22.34
2018-05-05 12:05:00-07,100892,18.96
2018-05-05 12:05:00-07,100893,16.3
2018-05-05 12:05:00-07,100895,26.36
2018-05-05 12:05:00-07,100897,37.19
2018-05-05 12:05:00-07,100898,41.72
2018-05-05 12:05:00-07,100899,41.17
2018-05-05 12:05:00-07,100900,36.67
2018-05-05 12:05:00-07,100901,32.79
2018-05-05 12:05:00-07,100902,32.78
2018-05-05 12:05:00-07,100903,52.09
2018-05-05 12:05:00-07,101137,40.04
2018-05-05 12:05:00-07,101138,35.41
2018-05-05 12:05:00-07,101139,34.54
2018-05-05 12:05:00-07,101140,35.17
2018-05-05 12:05:00-07,101141,23.47
2018-05-05 12:05:00-07,101142,18.56
2018-05-05 12:05:00-07,101143,29.73
2018-05-05 12:05:00-07,101144,22.28
2018-05-05 12:05:00-07,101145,21.66
2018-05-05 12:05:00-07,101150,31.8
2018-05-05 12:05:00-07,101151,38.58
2018-05-05 12:05:00-07,101152,38.96
2018-05-05 12:05:00-07,101153,30.46
2018-05-05 12:05:00-07,101154,31.62
2018-05-05 12:05:00-07,101155,32.35
2018-05-05 12:05:00-07,101156,28.43
2018-05-05 12:05:00-07,101157,29.48
2018-05-05 12:05:00-07,101158,29.43
2018-05-05 12:05:00-07,101160,65.26
2018-05-05 12:05:00-07,101161,69.17
2018-05-05 12:05:00-07,101162,53.56
2018-05-05 12:05:00-07,101163,58.96
2018-05-05 12:05:00-07,101164,65.04
2018-05-05 12:05:00-07,101165,60.71
2018-05-05 12:05:00-07,101166,61.93
2018-05-05 12:05:00-07,101167,65.24
2018-05-05 12:05:00-07,101168,62.36
2018-05-05 12:05:00-07,101169,65.3
2018-05-05 12:05:00-07,101170,69.4
2018-05-05 12:05:00-07,101171,59.89
2018-05-05 12:05:00-07,101172,61.63
2018-05-05 12:05:00-07,101173,65.31
2018-05-05 12:05:00-07,101174,63.83
2018-05-05 12:05:00-07,101175,66.01
2018-05-05 12:05:00-07,101176,71.06
2018-05-05 12:05:00-07,101177,63.43
2018-05-05 12:05:00-07,101178,68.79
2018-05-05 12:05:00-07,101179,70.89
2018-05-05 12:05:00-07,101180,65.08
2018-05-05 12:05:00-07,101181,65.19
2018-05-05 12:05:00-07,101182,70.48
2018-05-05 12:05:00-07,101183,63.97
2018-05-05 12:05:00-07,101184,68.27
2018-05-05 12:05:00-07,101185,72.21
2018-05-05 12:05:00-07,101186,61.04
2018-05-05 12:05:00-07,101187,66.19
2018-05-05 12:10:00-07,100890,38.29
2018-05-05 12:10:00-07,100891,26.27
2018-05-05 12:10:00-07,100892,14.95
2018-05-05 12:10:00-07,100893,19.8
2018-05-05 12:10:00-07,100895,34.55
2018-05-05 12:10:00-07,100897,19.31
2018-05-05 12:10:00-07,100898,25.44
2018-05-05 12:10:00-07,100899,29.07
2018-05-05 12:10:00-07,100900,43.46
2018-05-05 12:10:00-07,100901,43.67
2018-05-05 12:10:00-07,100902,43.52
2018-05-05 12:10:00-07,100903,54.55
2018-05-05 12:10:00-07,101137,42.11
2018-05-05 12:10:00-07,101138,39.05
2018-05-05 12:10:00-07,101139,37.75
2018-05-05 12:10:00-07,101140,38.9
2018-05-05 12:10:00-07,101141,28.13
2018-05-05 12:10:00-07,101142,25.73
2018-05-05 12:10:00-07,101143,22.87
2018-05-05 12:10:00-07,101144,18.49
2018-05-05 12:10:00-07,101145,18.52
2018-05-05 12:10:00-07,101150,25.22
2018-05-05 12:10:00-07,101151,37.15
2018-05-05 12:10:00-07,101152,40.59
2018-05-05 12:10:00-07,101153,45.95
2018-05-05 12:10:00-07,101154,46.11
2018-05-05 12:10:00-07,101155,48.11
2018-05-05 12:10:00-07,101156,25.47
2018-05-05 12:10:00-07,101157,30
2018-05-05 12:10:00-07,101158,32
2018-05-05 12:10:00-07,101160,62.44
2018-05-05 12:10:00-07,101161,64.3
2018-05-05 12:10:00-07,101162,53.71
2018-05-05 12:10:00-07,101163,59.34
2018-05-05 12:10:00-07,101164,64.19
2018-05-05 12:10:00-07,101165,60.03
2018-05-05 12:10:00-07,101166,60.5
2018-05-05 12:10:00-07,101167,65.98
2018-05-05 12:10:00-07,101168,63.9
2018-05-05 12:10:00-07,101169,63.54
2018-05-05 12:10:00-07,101170,68.95
2018-05-05 12:10:00-07,101171,59.78
2018-05-05 12:10:00-07,101172,59.61
2018-05-05 12:10:00-07,101173,66.84
2018-05-05 12:10:00-07,101174,62.09
2018-05-05 12:10:00-07,101175,65.13
2018-05-05 12:10:00-07,101176,70.39
2018-05-05 12:10:00-07,101177,63.29
2018-05-05 12:10:00-07,101178,69.78
2018-05-05 12:10:00-07,101179,72.18
2018-05-05 12:10:00-07,101180,64.24
2018-05-05 12:10:00-07,101181,63.28
2018-05-05 12:10:00-07,101182,69.65
2018-05-05 12:10:00-07,101183,66.15
2018-05-05 12:10:00-07,101184,68.48
2018-05-05 12:10:00-07,101185,71.66
2018-05-05 12:10:00-07,101186,61.49
2018-05-05 12:10:00-07,101187,65.73
2018-05-05 12:15:00-07,100890,26.86
2018-05-05 12:15:00-07,100891,19.49
2018-05-05 12:15:00-07,100892,17.63
2018-05-05 12:15:00-07,100893,22.51
2018-05-05 12:15:00-07,100895,19.11
2018-05-05 12:15:00-07,100897,22.48
2018-05-05 12:15:00-07,100898,31.54
2018-05-05 12:15:00-07,100899,35.07
2018-05-05 12:15:00-07,100900,54.71
2018-05-05 12:15:00-07,100901,52.96
2018-05-05 12:15:00-07,100902,53.1
2018-05-05 12:15:00-07,100903,55.42
2018-05-05 12:15:00-07,101137,43.57
2018-05-05 12:15:00-07,101138,40.14
2018-05-05 12:15:00-07,101139,41.87
2018-05-05 12:15:00-07,101140,34.38
2018-05-05 12:15:00-07,101141,24.34
2018-05-05 12:15:00-07,101142,19.63
2018-05-05 12:15:00-07,101143,34.52
2018-05-05 12:15:00-07,101144,28.26
2018-05-05 12:15:00-07,101145,24.97
2018-05-05 12:15:00-07,101150,22.27
2018-05-05 12:15:00-07,101151,33.03
2018-05-05 12:15:00-07,101152,34.51
2018-05-05 12:15:00-07,101153,39.61
2018-05-05 12:15:00-07,101154,35.94
2018-05-05 12:15:00-07,101155,37.5
2018-05-05 12:15:00-07,101156,53.88
2018-05-05 12:15:00-07,101157,53.39
2018-05-05 12:15:00-07,101158,54.55
2018-05-05 12:15:00-07,101160,65.45
2018-05-05 12:15:00-07,101161,66.57
2018-05-05 12:15:00-07,101162,52.53
2018-05-05 12:15:00-07,101163,57.65
2018-05-05 12:15:00-07,101164,63.55
2018-05-05 12:15:00-07,101165,57.32
2018-05-05 12:15:00-07,101166,59.15
2018-05-05 12:15:00-07,101167,66.13
2018-05-05 12:15:00-07,101168,63.37
2018-05-05 12:15:00-07,101169,64.58
2018-05-05 12:15:00-07,101170,72.21
2018-05-05 12:15:00-07,101171,60.84
2018-05-05 12:15:00-07,101172,61.81
2018-05-05 12:15:00-07,101173,67.67
2018-05-05 12:15:00-07,101174,63.18
2018-05-05 12:15:00-07,101175,66.04
2018-05-05 12:15:00-07,101176,71.68
2018-05-05 12:15:00-07,101177,64.11
2018-05-05 12:15:00-07,101178,70.64
2018-05-05 12:15:00-07,101179,69.8
2018-05-05 12:15:00-07,101180,63.48
2018-05-05 12:15:00-07,101181,64.48
2018-05-05 12:15:00-07,101182,69.42
2018-05-05 12:15:00-07,101183,62.89
2018-05-05 12:15:00-07,101184,68.15
2018-05-05 12:15:00-07,101185,73.07
2018-05-05 12:15:00-07,101186,62.04
2018-05-05 12:15:00-07,101187,66.98
2018-05-05 12:20:00-07,100890,35.71
2018-05-05 12:20:00-07,100891,33.71
2018-05-05 12:20:00-07,100892,27.16
2018-05-05 12:20:00-07,100893,22.17
2018-05-05 12:20:00-07,100895,25.76
2018-05-05 12:20:00-07,100897,18.29
2018-05-05 12:20:00-07,100898,22.53
2018-05-05 12:20:00-07,100899,27.51
2018-05-05 12:20:00-07,100900,59.14
2018-05-05 12:20:00-07,100901,55.03
2018-05-05 12:20:00-07,100902,58.58
2018-05-05 12:20:00-07,100903,55.77
2018-05-05 12:20:00-07,101137,41.79
2018-05-05 12:20:00-07,101138,34.38
2018-05-05 12:20:00-07,101139,37.75
2018-05-05 12:20:00-07,101140,42.67
2018-05-05 12:20:00-07,101141,29.35
2018-05-05 12:20:00-07,101142,24
2018-05-05 12:20:00-07,101143,31.17
2018-05-05 12:20:00-07,101144,30.12
2018-05-05 12:20:00-07,101145,26.87
2018-05-05 12:20:00-07,101150,18.75
2018-05-05 12:20:00-07,101151,24.89
2018-05-05 12:20:00-07,101152,20.52
2018-05-05 12:20:00-07,101153,43.18
2018-05-05 12:20:00-07,101154,36.33
2018-05-05 12:20:00-07,101155,37.59
2018-05-05 12:20:00-07,101156,57.05
2018-05-05 12:20:00-07,101157,55.38
2018-05-05 12:20:00-07,101158,60.5
2018-05-05 12:20:00-07,101160,64.31
2018-05-05 12:20:00-07,101161,69.33
2018-05-05 12:20:00-07,101162,54
2018-05-05 12:20:00-07,101163,61.43
2018-05-05 12:20:00-07,101164,66.5
2018-05-05 12:20:00-07,101165,59.61
2018-05-05 12:20:00-07,101166,54.17
2018-05-05 12:20:00-07,101167,59.65
2018-05-05 12:20:00-07,101168,63.3
2018-05-05 12:20:00-07,101169,64.28
2018-05-05 12:20:00-07,101170,71.08
2018-05-05 12:20:00-07,101171,63.62
2018-05-05 12:20:00-07,101172,65.11
2018-05-05 12:20:00-07,101173,66.88
2018-05-05 12:20:00-07,101174,66.6
2018-05-05 12:20:00-07,101175,70.7
2018-05-05 12:20:00-07,101176,75.79
2018-05-05 12:20:00-07,101177,57.93
2018-05-05 12:20:00-07,101178,68.39
2018-05-05 12:20:00-07,101179,73.83
2018-05-05 12:20:00-07,101180,63.7
2018-05-05 12:20:00-07,101181,65.62
2018-05-05 12:20:00-07,101182,71
2018-05-05 12:20:00-07,101183,72
2018-05-05 12:20:00-07,101184,68.63
2018-05-05 12:20:00-07,101185,75.4
2018-05-05 12:20:00-07,101186,62.88
2018-05-05 12:20:00-07,101187,68.17
2018-05-05 12:25:00-07,100890,32.48
2018-05-05 12:25:00-07,100891,25.25
2018-05-05 12:25:00-07,100892,24.98
2018-05-05 12:25:00-07,100893,20.04
2018-05-05 12:25:00-07,100895,26.89
2018-05-05 12:25:00-07,100897,41.83
2018-05-05 12:25:00-07,100898,42.53
2018-05-05 12:25:00-07,100899,47.03
2018-05-05 12:25:00-07,100900,53.46
2018-05-05 12:25:00-07,100901,45.88
2018-05-05 12:25:00-07,100902,52.46
2018-05-05 12:25:00-07,100903,54.33
2018-05-05 12:25:00-07,101137,42.5
2018-05-05 12:25:00-07,101138,37.91
2018-05-05 12:25:00-07,101139,40.07
2018-05-05 12:25:00-07,101140,35.88
2018-05-05 12:25:00-07,101141,24.34
2018-05-05 12:25:00-07,101142,25.69
2018-05-05 12:25:00-07,101143,28.31
2018-05-05 12:25:00-07,101144,19.68
2018-05-05 12:25:00-07,101145,19.65
2018-05-05 12:25:00-07,101150,30.41
2018-05-05 12:25:00-07,101151,36.58
2018-05-05 12:25:00-07,101152,34.92
2018-05-05 12:25:00-07,101153,34.39
2018-05-05 12:25:00-07,101154,33.6
2018-05-05 12:25:00-07,101155,37.32
2018-05-05 12:25:00-07,101156,50.87
2018-05-05 12:25:00-07,101157,50.39
2018-05-05 12:25:00-07,101158,53.61
2018-05-05 12:25:00-07,101160,63.93
2018-05-05 12:25:00-07,101161,68.62
2018-05-05 12:25:00-07,101162,55.69
2018-05-05 12:25:00-07,101163,59.88
2018-05-05 12:25:00-07,101164,64.46
2018-05-05 12:25:00-07,101165,61.56
2018-05-05 12:25:00-07,101166,63.04
2018-05-05 12:25:00-07,101167,66.87
2018-05-05 12:25:00-07,101168,65.15
2018-05-05 12:25:00-07,101169,67.18
2018-05-05 12:25:00-07,101170,73.18
2018-05-05 12:25:00-07,101171,60.21
2018-05-05 12:25:00-07,101172,63.97
2018-05-05 12:25:00-07,101173,69.95
2018-05-05 12:25:00-07,101174,65.29
2018-05-05 12:25:00-07,101175,67.93
2018-05-05 12:25:00-07,101176,74.1
2018-05-05 12:25:00-07,101177,64.79
2018-05-05 12:25:00-07,101178,70.67
2018-05-05 12:25:00-07,101179,73.19
2018-05-05 12:25:00-07,101180,65.22
2018-05-05 12:25:00-07,101181,66.17
2018-05-05 12:25:00-07,101182,69.98
2018-05-05 12:25:00-07,101183,67.23
2018-05-05 12:25:00-07,101184,68.25
2018-05-05 12:25:00-07,101185,73.63
2018-05-05 12:25:00-07,101186,62.2
2018-05-05 12:25:00-07,101187,68.58
2018-05-05 12:30:00-07,100890,35.84
2018-05-05 12:30:00-07,100891,32.1
2018-05-05 12:30:00-07,100892,17.49
2018-05-05 12:30:00-07,100893,20.41
2018-05-05 12:30:00-07,100895,22.53
2018-05-05 12:30:00-07,100897,25.98
2018-05-05 12:30:00-07,100898,27.48
2018-05-05 12:30:00-07,100899,27.89
2018-05-05 12:30:00-07,100900,45.48
2018-05-05 12:30:00-07,100901,44.27
2018-05-05 12:30:00-07,100902,52.53
2018-05-05 12:30:00-07,100903,54.21
2018-05-05 12:30:00-07,101137,42.48
2018-05-05 12:30:00-07,101138,40.46
2018-05-05 12:30:00-07,101139,41.33
2018-05-05 12:30:00-07,101140,34.46
2018-05-05 12:30:00-07,101141,31.43
2018-05-05 12:30:00-07,101142,34.78
2018-05-05 12:30:00-07,101143,30.7
2018-05-05 12:30:00-07,101144,25.31
2018-05-05 12:30:00-07,101145,26
2018-05-05 12:30:00-07,101150,37.34
2018-05-05 12:30:00-07,101151,38.93
2018-05-05 12:30:00-07,101152,41.39
2018-05-05 12:30:00-07,101153,30.26
2018-05-05 12:30:00-07,101154,33.53
2018-05-05 12:30:00-07,101155,35.64
2018-05-05 12:30:00-07,101156,43.61
2018-05-05 12:30:00-07,101157,45.71
2018-05-05 12:30:00-07,101158,53.07
2018-05-05 12:30:00-07,101160,67.11
2018-05-05 12:30:00-07,101161,65.43
2018-05-05 12:30:00-07,101162,49.63
2018-05-05 12:30:00-07,101163,60.86
2018-05-05 12:30:00-07,101164,64
2018-05-05 12:30:00-07,101165,62.07
2018-05-05 12:30:00-07,101166,61.24
2018-05-05 12:30:00-07,101167,68.11
2018-05-05 12:30:00-07,101168,64.4
2018-05-05 12:30:00-07,101169,66.15
2018-05-05 12:30:00-07,101170,73
2018-05-05 12:30:00-07,101171,59.13
2018-05-05 12:30:00-07,101172,62.32
2018-05-05 12:30:00-07,101173,69.11
2018-05-05 12:30:00-07,101174,63
2018-05-05 12:30:00-07,101175,66.43
2018-05-05 12:30:00-07,101176,71.43
2018-05-05 12:30:00-07,101177,57.6
2018-05-05 12:30:00-07,101178,70.93
2018-05-05 12:30:00-07,101179,72.77
2018-05-05 12:30:00-07,101180,66.23
2018-05-05 12:30:00-07,101181,65.17
2018-05-05 12:30:00-07,101182,70.22
2018-05-05 12:30:00-07,101183,67.29
2018-05-05 12:30:00-07,101184,69.86
2018-05-05 12:30:00-07,101185,72.79
2018-05-05 12:30:00-07,101186,61.17
2018-05-05 12:30:00-07,101187,68.67
2018-05-05 12:35:00-07,100890,34.59
2018-05-05 12:35:00-07,100891,24.66
2018-05-05 12:35:00-07,100892,21.53
2018-05-05 12:35:00-07,100893,18.26
2018-05-05 12:35:00-07,100895,21.57
2018-05-05 12:35:00-07,100897,15.79
2018-05-05 12:35:00-07,100898,24.08
2018-05-05 12:35:00-07,100899,30.25
2018-05-05 12:35:00-07,100900,53.44
2018-05-05 12:35:00-07,100901,51.85
2018-05-05 12:35:00-07,100902,55.59
2018-05-05 12:35:00-07,100903,52.44
2018-05-05 12:35:00-07,101137,42.31
2018-05-05 12:35:00-07,101138,38.56
2018-05-05 12:35:00-07,101139,40.81
2018-05-05 12:35:00-07,101140,24.75
2018-05-05 12:35:00-07,101141,23.84
2018-05-05 12:35:00-07,101142,25.36
2018-05-05 12:35:00-07,101143,29.21
2018-05-05 12:35:00-07,101144,24.36
2018-05-05 12:35:00-07,101145,22.28
2018-05-05 12:35:00-07,101150,22.12
2018-05-05 12:35:00-07,101151,31.46
2018-05-05 12:35:00-07,101152,33.59
2018-05-05 12:35:00-07,101153,28.93
2018-05-05 12:35:00-07,101154,29.56
2018-05-05 12:35:00-07,101155,30.48
2018-05-05 12:35:00-07,101156,53.86
2018-05-05 12:35:00-07,101157,54.53
2018-05-05 12:35:00-07,101158,56.33
2018-05-05 12:35:00-07,101160,64.69
2018-05-05 12:35:00-07,101161,67.57
2018-05-05 12:35:00-07,101162,53.4
2018-05-05 12:35:00-07,101163,59.9
2018-05-05 12:35:00-07,101164,65.49
2018-05-05 12:35:00-07,101165,60.56
2018-05-05 12:35:00-07,101166,61.25
2018-05-05 12:35:00-07,101167,68.56
2018-05-05 12:35:00-07,101168,63.13
2018-05-05 12:35:00-07,101169,64.89
2018-05-05 12:35:00-07,101170,71.85
2018-05-05 12:35:00-07,101171,59.01
2018-05-05 12:35:00-07,101172,61.51
2018-05-05 12:35:00-07,101173,67.75
2018-05-05 12:35:00-07,101174,63.1
2018-05-05 12:35:00-07,101175,66.85
2018-05-05 12:35:00-07,101176,71.09
2018-05-05 12:35:00-07,101177,63.55
2018-05-05 12:35:00-07,101178,68.92
2018-05-05 12:35:00-07,101179,72.65
2018-05-05 12:35:00-07,101180,66.46
2018-05-05 12:35:00-07,101181,64.49
2018-05-05 12:35:00-07,101182,69.25
2018-05-05 12:35:00-07,101183,65.5
2018-05-05 12:35:00-07,101184,67.84
2018-05-05 12:35:00-07,101185,69.52
2018-05-05 12:35:00-07,101186,62.21
2018-05-05 12:35:00-07,101187,67.95
2018-05-05 12:40:00-07,100890,38.93
2018-05-05 12:40:00-07,100891,31.93
2018-05-05 12:40:00-07,100892,26.57
2018-05-05 12:40:00-07,100893,24.96
2018-05-05 12:40:00-07,100895,23.67
2018-05-05 12:40:00-07,100897,8.6
2018-05-05 12:40:00-07,100898,19.73
2018-05-05 12:40:00-07,100899,29.54
2018-05-05 12:40:00-07,100900,51.8
2018-05-05 12:40:00-07,100901,42.7
2018-05-05 12:40:00-07,100902,44.64
2018-05-05 12:40:00-07,100903,52.37
2018-05-05 12:40:00-07,101137,41.91
2018-05-05 12:40:00-07,101138,40.61
2018-05-05 12:40:00-07,101139,41.23
2018-05-05 12:40:00-07,101140,19.09
2018-05-05 12:40:00-07,101141,23.55
2018-05-05 12:40:00-07,101142,19.78
2018-05-05 12:40:00-07,101143,26.27
2018-05-05 12:40:00-07,101144,18.72
2018-05-05 12:40:00-07,101145,20.67
2018-05-05 12:40:00-07,101150,18.54
2018-05-05 12:40:00-07,101151,23
2018-05-05 12:40:00-07,101152,24.88
2018-05-05 12:40:00-07,101153,25.29
2018-05-05 12:40:00-07,101154,26.76
2018-05-05 12:40:00-07,101155,27.67
2018-05-05 12:40:00-07,101156,54.05
2018-05-05 12:40:00-07,101157,53.22
2018-05-05 12:40:00-07,101158,53.76
2018-05-05 12:40:00-07,101160,60.5
2018-05-05 12:40:00-07,101161,68.54
2018-05-05 12:40:00-07,101162,
2018-05-05 12:40:00-07,101163,60.57
2018-05-05 12:40:00-07,101164,66.25
2018-05-05 12:40:00-07,101165,62.15
2018-05-05 12:40:00-07,101166,61.64
2018-05-05 12:40:00-07,101167,66
2018-05-05 12:40:00-07,101168,64.47
2018-05-05 12:40:00-07,101169,64.15
2018-05-05 12:40:00-07,101170,67.38
2018-05-05 12:40:00-07,101171,58.17
2018-05-05 12:40:00-07,101172,63.33
2018-05-05 12:40:00-07,101173,67.88
2018-05-05 12:40:00-07,101174,61.71
2018-05-05 12:40:00-07,101175,68.11
2018-05-05 12:40:00-07,101176,71.27
2018-05-05 12:40:00-07,101177,65.75
2018-05-05 12:40:00-07,101178,66.38
2018-05-05 12:40:00-07,101179,71.4
2018-05-05 12:40:00-07,101180,64.33
2018-05-05 12:40:00-07,101181,66.47
2018-05-05 12:40:00-07,101182,70.67
2018-05-05 12:40:00-07,101183,67
2018-05-05 12:40:00-07,101184,68.67
2018-05-05 12:40:00-07,101185,74.89
2018-05-05 12:40:00-07,101186,63.38
2018-05-05 12:40:00-07,101187,73.6
2018-05-05 12:45:00-07,100890,35.03
2018-05-05 12:45:00-07,100891,23.91
2018-05-05 12:45:00-07,100892,14.33
2018-05-05 12:45:00-07,100893,12.7
2018-05-05 12:45:00-07,100895,23.57
2018-05-05 12:45:00-07,100897,44.11
2018-05-05 12:45:00-07,100898,45.6
2018-05-05 12:45:00-07,100899,49.35
2018-05-05 12:45:00-07,100900,42.2
2018-05-05 12:45:00-07,100901,38.48
2018-05-05 12:45:00-07,100902,38.45
2018-05-05 12:45:00-07,100903,50.88
2018-05-05 12:45:00-07,101137,38
2018-05-05 12:45:00-07,101138,31.33
2018-05-05 12:45:00-07,101139,30.16
2018-05-05 12:45:00-07,101140,31.7
2018-05-05 12:45:00-07,101141,22.93
2018-05-05 12:45:00-07,101142,23.76
2018-05-05 12:45:00-07,101143,26.7
2018-05-05 12:45:00-07,101144,18.4
2018-05-05 12:45:00-07,101145,15.71
2018-05-05 12:45:00-07,101150,27.98
2018-05-05 12:45:00-07,101151,40.78
2018-05-05 12:45:00-07,101152,45.61
2018-05-05 12:45:00-07,101153,20.43
2018-05-05 12:45:00-07,101154,20.79
2018-05-05 12:45:00-07,101155,20.51
